pitcher,player_name,pitch_type,game_year,num_pitches,xgb_stuff_plus,lgb_stuff_plus,avg_release_speed,avg_hb,avg_ivb,avg_spin,avg_rv,avg_spin_efficiency,avg_ax,avg_az,avg_ay,avg_vx0,avg_vy0,avg_vz0,xgb_pred_rv,lgb_pred_rv
657746,"Ryan, Joe",FS,2023,610,101.46279,101.9244262295082,83.96360655737705,12.152262295081968,2.433639344262295,1444.7639344262295,0.005392300155462302,12.860088550750273,-11.626172098606846,-30.07134483396378,23.055597632307794,7.637335680943071,-122.06947529653588,-1.4586684047632474,-0.002438108,-0.003369044218548351
657756,"Seabold, Connor",FF,2023,713,94.469,94.44712482468444,92.56297335203365,9.182608695652174,13.226591865357642,2087.239831697055,0.03386544580585613,16.282162055082587,-10.852602788588866,-18.051372824056397,27.1985178231714,7.386274411768198,-134.6345801088124,-4.054448545982893,0.009962935,0.00967721709925491
657756,"Seabold, Connor",SL,2023,415,99.075424,99.59807228915662,85.24506024096385,-2.462168674698795,3.109012048192771,2395.371084337349,0.027139464112079324,4.342978396098565,0.899873536872777,-29.22634664118682,22.62553651326744,6.715098651648353,-124.0576374783791,-2.3056121236127836,0.002495075,0.0013728099758023346
658648,"Avila, Pedro",FF,2024,469,93.81557,93.71727078891259,93.42302771855012,2.851599147121535,13.040597014925373,2250.2921108742003,-0.00013390730304488097,13.572700505103931,-3.693121400287784,-17.785848045923075,28.45891537997316,3.531525338613832,-136.0035379404212,-4.988856489747031,0.011175626,0.011049110957631838
660261,"Fujinami, Shintaro",FF,2023,636,91.89277,92.48018867924529,98.16037735849056,10.957358490566039,14.025283018867924,2003.2248427672955,0.03171686052331184,17.939994510166606,-14.169333918373551,-15.118091781500391,32.33039486491545,7.380380293915292,-142.69111370023174,-5.359494259511963,0.014814125,0.013260723476111347
660271,"Ohtani, Shohei",FF,2022,526,97.46768,97.11768060836502,97.36083650190115,3.4594676806083653,14.359163498098859,2212.0171102661598,0.004001488898125839,14.948038771271971,-5.405081846640802,-14.82003063215809,31.748245321025536,6.86106517578594,-141.54547112625124,-6.310394177876102,0.0044383532,0.0049552984490802005
660271,"Ohtani, Shohei",FF,2023,478,95.32573,95.19142259414225,96.7876569037657,4.449288702928871,14.513221757322174,2265.89539748954,-0.009820759373819998,15.350460474120528,-6.530904611564634,-14.927088683272641,31.758091550945974,7.1374962582210495,-140.69589073288293,-5.983332325375177,0.008348185,0.008316764641234065
660271,"Ohtani, Shohei",ST,2022,794,106.711716,105.39471032745591,85.1992443324937,-14.214861460957179,4.7274559193954655,2491.765743073048,-0.018116383919455057,15.303071442709495,11.265973356953262,-27.74133733446163,25.658802526887726,4.353992562988136,-123.99793378765486,-2.775619891985039,-0.013173327,-0.010308597993604321
660271,"Ohtani, Shohei",ST,2023,562,105.56157,104.93790035587189,83.5405693950178,-15.917081850533807,3.5259074733096085,2494.0480427046264,-0.013367784278094545,16.709419220570908,12.420602884335395,-29.02386512909943,24.99107111276863,3.362070813113031,-121.60840327457073,-2.1626499636402174,-0.010879994,-0.0094411652976168
660761,"Suarez, José",FF,2022,495,95.49596,95.14707070707071,92.73777777777777,-9.743030303030304,15.646787878787878,2221.99797979798,0.014318749768243842,18.523494247932916,11.568896991015658,-15.716712619079047,29.749854940375798,-7.611188799739906,-134.80813013078992,-3.45137157822008,0.00822266,0.008632901192194176
660853,"De Los Santos, Enyel",FF,2023,409,94.8956,95.30415647921761,95.76014669926651,11.372713936430317,13.025134474327627,2263.882640586797,-0.004998399644060919,17.38829896435768,-13.962419561225103,-17.243754802426736,30.48847420177589,7.382527026652787,-139.24543591933065,-4.405761869236423,0.009162337,0.008106506203417036
660853,"De Los Santos, Enyel",FF,2025,452,98.57677,99.23097345132744,96.20243362831859,10.698053097345134,13.00300884955752,2289.278761061947,0.016732414627936457,16.926251740961785,-13.347077277523233,-17.37123526727488,32.2110945727717,7.222249357049809,-139.8832262899104,-3.4646735912597926,0.00230655,0.001049403126257008
661309,"Martínez, Adrián",SI,2023,423,96.521034,96.23120567375888,93.90449172576832,17.217872340425533,7.739007092198581,2121.9148936170213,-0.006618992724706815,18.996377961140425,-19.685908578498744,-23.5167077669208,30.227696527436162,7.94004605962338,-136.4815195174901,-3.539519846599273,0.0061791916,0.006494107740921282
661403,"Clase, Emmanuel",FC,2023,448,104.96875,105.38370535714286,99.21183035714286,-3.629196428571429,9.850178571428572,2644.113839285714,-0.00696065067861143,10.714820973906994,4.023422941608309,-19.531398317703076,31.16681428546949,1.0411764773864953,-144.49007553521176,-5.84324584048476,-0.008547719,-0.008887808746583499
661403,"Clase, Emmanuel",FC,2024,474,104.003586,103.76033755274261,99.6259493670886,-3.3518987341772153,11.612405063291138,2581.7426160337554,-0.021042209392402728,12.334498550663083,3.6511947681602344,-17.11706321366268,31.93336187791719,1.3365820282417187,-145.03206169369622,-6.889242503886036,-0.006815676,-0.0061860187068496185
